Split,Horizon,Method,LagSet,y_true,y_pred,Store
8,7,VAR,-,65.0,110.1218011376692,Baltimore
8,1,RandomForest_MV,mv_lag7,71.0,65.86,Baltimore
8,2,RandomForest_MV,mv_lag7,69.0,69.93,Baltimore
8,3,RandomForest_MV,mv_lag7,77.0,91.83,Baltimore
8,4,RandomForest_MV,mv_lag7,118.0,129.44,Baltimore
8,5,RandomForest_MV,mv_lag7,97.0,103.26,Baltimore
8,6,RandomForest_MV,mv_lag7,61.0,69.36,Baltimore
8,7,RandomForest_MV,mv_lag7,65.0,69.2,Baltimore
8,1,XGBoost_MV,mv_lag7,71.0,73.592529296875,Baltimore
8,2,XGBoost_MV,mv_lag7,69.0,64.02742004394531,Baltimore
8,3,XGBoost_MV,mv_lag7,77.0,102.51866912841797,Baltimore
8,4,XGBoost_MV,mv_lag7,118.0,134.7943115234375,Baltimore
8,5,XGBoost_MV,mv_lag7,97.0,101.01814270019531,Baltimore
8,6,XGBoost_MV,mv_lag7,61.0,73.49288177490234,Baltimore
8,7,XGBoost_MV,mv_lag7,65.0,63.79071044921875,Baltimore
8,1,LinearReg_MV,mv_lag7,71.0,72.1297683884188,Baltimore
8,2,LinearReg_MV,mv_lag7,69.0,90.9849417684128,Baltimore
8,3,LinearReg_MV,mv_lag7,77.0,116.37416134929386,Baltimore
8,4,LinearReg_MV,mv_lag7,118.0,119.79781519854015,Baltimore
8,5,LinearReg_MV,mv_lag7,97.0,105.81824372096585,Baltimore
8,6,LinearReg_MV,mv_lag7,61.0,42.27379635485464,Baltimore
8,7,LinearReg_MV,mv_lag7,65.0,58.722467023367074,Baltimore
8,1,RandomForest_MV,mv_lag14,71.0,67.68,Baltimore
8,2,RandomForest_MV,mv_lag14,69.0,71.51,Baltimore
8,3,RandomForest_MV,mv_lag14,77.0,90.79,Baltimore
8,4,RandomForest_MV,mv_lag14,118.0,129.54,Baltimore
8,5,RandomForest_MV,mv_lag14,97.0,101.66,Baltimore
8,6,RandomForest_MV,mv_lag14,61.0,68.85,Baltimore
8,7,RandomForest_MV,mv_lag14,65.0,74.79,Baltimore
8,1,XGBoost_MV,mv_lag14,71.0,70.8597183227539,Baltimore
8,2,XGBoost_MV,mv_lag14,69.0,73.90071105957031,Baltimore
8,3,XGBoost_MV,mv_lag14,77.0,96.37886810302734,Baltimore
8,4,XGBoost_MV,mv_lag14,118.0,121.6404800415039,Baltimore
8,5,XGBoost_MV,mv_lag14,97.0,92.17132568359375,Baltimore
8,6,XGBoost_MV,mv_lag14,61.0,60.77742385864258,Baltimore
8,7,XGBoost_MV,mv_lag14,65.0,69.8380355834961,Baltimore
8,1,LinearReg_MV,mv_lag14,71.0,86.33990198195207,Baltimore
8,2,LinearReg_MV,mv_lag14,69.0,93.16818684508388,Baltimore
8,3,LinearReg_MV,mv_lag14,77.0,132.6093373349552,Baltimore
8,4,LinearReg_MV,mv_lag14,118.0,136.82194081470098,Baltimore
8,5,LinearReg_MV,mv_lag14,97.0,110.18705597369913,Baltimore
8,6,LinearReg_MV,mv_lag14,61.0,60.14456379398399,Baltimore
8,7,LinearReg_MV,mv_lag14,65.0,66.10135841851533,Baltimore
9,1,ARIMAX,-,69.0,63.0,Baltimore
9,2,ARIMAX,-,77.0,80.0,Baltimore
9,3,ARIMAX,-,118.0,128.0,Baltimore
9,4,ARIMAX,-,97.0,95.0,Baltimore
9,5,ARIMAX,-,61.0,61.0,Baltimore
9,6,ARIMAX,-,65.0,73.0,Baltimore
9,7,ARIMAX,-,71.0,71.0,Baltimore
9,1,VAR,-,69.0,103.14080700715765,Baltimore
9,2,VAR,-,77.0,107.37402345921171,Baltimore
9,3,VAR,-,118.0,117.35741616957841,Baltimore
9,4,VAR,-,97.0,115.530166915253,Baltimore
9,5,VAR,-,61.0,116.69390512840451,Baltimore
9,6,VAR,-,65.0,104.6181997689411,Baltimore
9,7,VAR,-,71.0,109.97624720423397,Baltimore
9,1,RandomForest_MV,mv_lag7,69.0,73.82,Baltimore
9,2,RandomForest_MV,mv_lag7,77.0,96.37,Baltimore
9,3,RandomForest_MV,mv_lag7,118.0,131.35,Baltimore
9,4,RandomForest_MV,mv_lag7,97.0,103.81,Baltimore
9,5,RandomForest_MV,mv_lag7,61.0,71.63,Baltimore
9,6,RandomForest_MV,mv_lag7,65.0,66.03,Baltimore
9,7,RandomForest_MV,mv_lag7,71.0,70.32,Baltimore
9,1,XGBoost_MV,mv_lag7,69.0,71.23919677734375,Baltimore
9,2,XGBoost_MV,mv_lag7,77.0,97.91890716552734,Baltimore
9,3,XGBoost_MV,mv_lag7,118.0,146.9341278076172,Baltimore
9,4,XGBoost_MV,mv_lag7,97.0,100.84970092773438,Baltimore
9,5,XGBoost_MV,mv_lag7,61.0,64.83283233642578,Baltimore
9,6,XGBoost_MV,mv_lag7,65.0,68.80984497070312,Baltimore
9,7,XGBoost_MV,mv_lag7,71.0,73.75126647949219,Baltimore
9,1,LinearReg_MV,mv_lag7,69.0,89.70424748379139,Baltimore
9,2,LinearReg_MV,mv_lag7,77.0,115.64591830552754,Baltimore
9,3,LinearReg_MV,mv_lag7,118.0,118.99882856714407,Baltimore
9,4,LinearReg_MV,mv_lag7,97.0,105.85720904951202,Baltimore
9,5,LinearReg_MV,mv_lag7,61.0,43.71455322245443,Baltimore
9,6,LinearReg_MV,mv_lag7,65.0,59.323384421771166,Baltimore
9,7,LinearReg_MV,mv_lag7,71.0,67.18786787669872,Baltimore
9,1,RandomForest_MV,mv_lag14,69.0,75.26,Baltimore
9,2,RandomForest_MV,mv_lag14,77.0,95.07,Baltimore
9,3,RandomForest_MV,mv_lag14,118.0,137.09,Baltimore
9,4,RandomForest_MV,mv_lag14,97.0,104.04,Baltimore
9,5,RandomForest_MV,mv_lag14,61.0,70.25,Baltimore
9,6,RandomForest_MV,mv_lag14,65.0,69.15,Baltimore
9,7,RandomForest_MV,mv_lag14,71.0,72.95,Baltimore
9,1,XGBoost_MV,mv_lag14,69.0,76.24201965332031,Baltimore
9,2,XGBoost_MV,mv_lag14,77.0,107.87739562988281,Baltimore
9,3,XGBoost_MV,mv_lag14,118.0,136.1916046142578,Baltimore
9,4,XGBoost_MV,mv_lag14,97.0,87.04608917236328,Baltimore
9,5,XGBoost_MV,mv_lag14,61.0,60.86176681518555,Baltimore
9,6,XGBoost_MV,mv_lag14,65.0,73.51107025146484,Baltimore
9,7,XGBoost_MV,mv_lag14,71.0,56.58220672607422,Baltimore
9,1,LinearReg_MV,mv_lag14,69.0,92.80185856780275,Baltimore
9,2,LinearReg_MV,mv_lag14,77.0,128.710935464935,Baltimore
9,3,LinearReg_MV,mv_lag14,118.0,136.76030889944113,Baltimore
9,4,LinearReg_MV,mv_lag14,97.0,112.5393360794611,Baltimore
9,5,LinearReg_MV,mv_lag14,61.0,62.259401797365925,Baltimore
9,6,LinearReg_MV,mv_lag14,65.0,65.91147953819909,Baltimore
9,7,LinearReg_MV,mv_lag14,71.0,78.0837534498559,Baltimore
10,1,ARIMAX,-,77.0,80.0,Baltimore
10,2,ARIMAX,-,118.0,128.0,Baltimore
10,3,ARIMAX,-,97.0,95.0,Baltimore
10,4,ARIMAX,-,61.0,61.0,Baltimore
10,5,ARIMAX,-,65.0,73.0,Baltimore
10,6,ARIMAX,-,71.0,71.0,Baltimore
10,7,ARIMAX,-,65.0,69.0,Baltimore
10,1,VAR,-,77.0,87.19329186147746,Baltimore
10,2,VAR,-,118.0,104.19690212017859,Baltimore
10,3,VAR,-,97.0,115.89387205129694,Baltimore
10,4,VAR,-,61.0,118.32536288305351,Baltimore
10,5,VAR,-,65.0,106.9268839138223,Baltimore
10,6,VAR,-,71.0,109.57358232440875,Baltimore
10,7,VAR,-,65.0,110.30796343388806,Baltimore
10,1,RandomForest_MV,mv_lag7,77.0,92.47,Baltimore
10,2,RandomForest_MV,mv_lag7,118.0,133.2,Baltimore
10,3,RandomForest_MV,mv_lag7,97.0,103.12,Baltimore
10,4,RandomForest_MV,mv_lag7,61.0,67.33,Baltimore
10,5,RandomForest_MV,mv_lag7,65.0,67.28,Baltimore
10,6,RandomForest_MV,mv_lag7,71.0,74.02,Baltimore
10,7,RandomForest_MV,mv_lag7,65.0,77.28,Baltimore
10,1,XGBoost_MV,mv_lag7,77.0,83.00990295410156,Baltimore
10,2,XGBoost_MV,mv_lag7,118.0,130.21730041503906,Baltimore
10,3,XGBoost_MV,mv_lag7,97.0,102.49513244628906,Baltimore
10,4,XGBoost_MV,mv_lag7,61.0,64.3084716796875,Baltimore
10,5,XGBoost_MV,mv_lag7,65.0,64.10575866699219,Baltimore
10,6,XGBoost_MV,mv_lag7,71.0,70.08863830566406,Baltimore
10,7,XGBoost_MV,mv_lag7,65.0,67.25829315185547,Baltimore
10,1,LinearReg_MV,mv_lag7,77.0,112.26893995146844,Baltimore
10,2,LinearReg_MV,mv_lag7,118.0,118.52730540145193,Baltimore
10,3,LinearReg_MV,mv_lag7,97.0,105.7773343369937,Baltimore
10,4,LinearReg_MV,mv_lag7,61.0,42.99421486911771,Baltimore
10,5,LinearReg_MV,mv_lag7,65.0,60.5679192295858,Baltimore
10,6,LinearReg_MV,mv_lag7,71.0,69.52474126599604,Baltimore
10,7,LinearReg_MV,mv_lag7,65.0,91.55579210689035,Baltimore
10,1,RandomForest_MV,mv_lag14,77.0,87.46,Baltimore
10,2,RandomForest_MV,mv_lag14,118.0,128.16,Baltimore
10,3,RandomForest_MV,mv_lag14,97.0,101.47,Baltimore
10,4,RandomForest_MV,mv_lag14,61.0,70.17,Baltimore
10,5,RandomForest_MV,mv_lag14,65.0,66.34,Baltimore
10,6,RandomForest_MV,mv_lag14,71.0,68.04,Baltimore
10,7,RandomForest_MV,mv_lag14,65.0,70.81,Baltimore
10,1,XGBoost_MV,mv_lag14,77.0,78.96597290039062,Baltimore
10,2,XGBoost_MV,mv_lag14,118.0,133.63136291503906,Baltimore
10,3,XGBoost_MV,mv_lag14,97.0,99.51175689697266,Baltimore
10,4,XGBoost_MV,mv_lag14,61.0,48.91986083984375,Baltimore
10,5,XGBoost_MV,mv_lag14,65.0,72.85579681396484,Baltimore
10,6,XGBoost_MV,mv_lag14,71.0,62.471519470214844,Baltimore
10,7,XGBoost_MV,mv_lag14,65.0,70.39449310302734,Baltimore
10,1,LinearReg_MV,mv_lag14,77.0,126.85540363252434,Baltimore
10,2,LinearReg_MV,mv_lag14,118.0,134.608930036705,Baltimore
10,3,LinearReg_MV,mv_lag14,97.0,111.02232027186547,Baltimore
10,4,LinearReg_MV,mv_lag14,61.0,61.6035234133453,Baltimore
10,5,LinearReg_MV,mv_lag14,65.0,67.0399746147579,Baltimore
10,6,LinearReg_MV,mv_lag14,71.0,79.83660443312003,Baltimore
10,7,LinearReg_MV,mv_lag14,65.0,71.39094681049404,Baltimore
11,1,ARIMAX,-,118.0,128.0,Baltimore
11,2,ARIMAX,-,97.0,95.0,Baltimore
11,3,ARIMAX,-,61.0,61.0,Baltimore
11,4,ARIMAX,-,65.0,73.0,Baltimore
11,5,ARIMAX,-,71.0,71.0,Baltimore
11,6,ARIMAX,-,65.0,69.0,Baltimore
11,7,ARIMAX,-,89.0,77.0,Baltimore
11,1,VAR,-,118.0,97.60319827440763,Baltimore
11,2,VAR,-,97.0,109.9575708945795,Baltimore
11,3,VAR,-,61.0,114.60281835851383,Baltimore
11,4,VAR,-,65.0,105.0404896635888,Baltimore
11,5,VAR,-,71.0,107.97804496872277,Baltimore
11,6,VAR,-,65.0,106.72081476746524,Baltimore
11,7,VAR,-,89.0,113.55458626962151,Baltimore
11,1,RandomForest_MV,mv_lag7,118.0,123.68,Baltimore
11,2,RandomForest_MV,mv_lag7,97.0,98.61,Baltimore
11,3,RandomForest_MV,mv_lag7,61.0,60.73,Baltimore
11,4,RandomForest_MV,mv_lag7,65.0,63.45,Baltimore
11,5,RandomForest_MV,mv_lag7,71.0,72.47,Baltimore
11,6,RandomForest_MV,mv_lag7,65.0,68.27,Baltimore
11,7,RandomForest_MV,mv_lag7,89.0,88.21,Baltimore
11,1,XGBoost_MV,mv_lag7,118.0,112.20054626464844,Baltimore
11,2,XGBoost_MV,mv_lag7,97.0,66.0467300415039,Baltimore
11,3,XGBoost_MV,mv_lag7,61.0,58.44022750854492,Baltimore
11,4,XGBoost_MV,mv_lag7,65.0,68.76221466064453,Baltimore
11,5,XGBoost_MV,mv_lag7,71.0,67.79314422607422,Baltimore
11,6,XGBoost_MV,mv_lag7,65.0,71.73641967773438,Baltimore
11,7,XGBoost_MV,mv_lag7,89.0,82.13435363769531,Baltimore
11,1,LinearReg_MV,mv_lag7,118.0,115.14134115601234,Baltimore
11,2,LinearReg_MV,mv_lag7,97.0,106.65434297696541,Baltimore
11,3,LinearReg_MV,mv_lag7,61.0,40.51082308728196,Baltimore
11,4,LinearReg_MV,mv_lag7,65.0,60.81263947577642,Baltimore
11,5,LinearReg_MV,mv_lag7,71.0,70.00799961789981,Baltimore
11,6,LinearReg_MV,mv_lag7,65.0,95.20375388971524,Baltimore
11,7,LinearReg_MV,mv_lag7,89.0,102.70806411721148,Baltimore
11,1,RandomForest_MV,mv_lag14,118.0,122.41,Baltimore
11,2,RandomForest_MV,mv_lag14,97.0,95.52,Baltimore
11,3,RandomForest_MV,mv_lag14,61.0,60.78,Baltimore
11,4,RandomForest_MV,mv_lag14,65.0,66.23,Baltimore
11,5,RandomForest_MV,mv_lag14,71.0,65.98,Baltimore
11,6,RandomForest_MV,mv_lag14,65.0,65.9,Baltimore
11,7,RandomForest_MV,mv_lag14,89.0,85.4,Baltimore
11,1,XGBoost_MV,mv_lag14,118.0,114.37259674072266,Baltimore
11,2,XGBoost_MV,mv_lag14,97.0,85.35234832763672,Baltimore
11,3,XGBoost_MV,mv_lag14,61.0,53.41531753540039,Baltimore
11,4,XGBoost_MV,mv_lag14,65.0,59.06987762451172,Baltimore
11,5,XGBoost_MV,mv_lag14,71.0,66.12904357910156,Baltimore
11,6,XGBoost_MV,mv_lag14,65.0,58.84783172607422,Baltimore
11,7,XGBoost_MV,mv_lag14,89.0,64.78009796142578,Baltimore
11,1,LinearReg_MV,mv_lag14,118.0,125.14775433173665,Baltimore
11,2,LinearReg_MV,mv_lag14,97.0,116.74057450228973,Baltimore
11,3,LinearReg_MV,mv_lag14,61.0,56.385568845918414,Baltimore
11,4,LinearReg_MV,mv_lag14,65.0,57.30707977761388,Baltimore
11,5,LinearReg_MV,mv_lag14,71.0,77.05625757261556,Baltimore
11,6,LinearReg_MV,mv_lag14,65.0,77.89223889326485,Baltimore
11,7,LinearReg_MV,mv_lag14,89.0,86.7094158890492,Baltimore
12,1,ARIMAX,-,97.0,95.0,Baltimore
12,2,ARIMAX,-,61.0,61.0,Baltimore
12,3,ARIMAX,-,65.0,73.0,Baltimore
12,4,ARIMAX,-,71.0,71.0,Baltimore
12,5,ARIMAX,-,65.0,69.0,Baltimore
12,6,ARIMAX,-,89.0,77.0,Baltimore
12,7,ARIMAX,-,125.0,118.0,Baltimore
12,1,VAR,-,97.0,126.59963078036625,Baltimore
12,2,VAR,-,61.0,126.48672754564126,Baltimore
12,3,VAR,-,65.0,103.32158417942397,Baltimore
12,4,VAR,-,71.0,104.95991947643785,Baltimore
12,5,VAR,-,65.0,103.48999605237276,Baltimore
12,6,VAR,-,89.0,113.30274343285004,Baltimore
12,7,VAR,-,125.0,114.4002657335698,Baltimore
12,1,RandomForest_MV,mv_lag7,97.0,96.89,Baltimore
12,2,RandomForest_MV,mv_lag7,61.0,58.73,Baltimore
12,3,RandomForest_MV,mv_lag7,65.0,63.88,Baltimore
12,4,RandomForest_MV,mv_lag7,71.0,72.65,Baltimore
12,5,RandomForest_MV,mv_lag7,65.0,67.53,Baltimore
12,6,RandomForest_MV,mv_lag7,89.0,86.21,Baltimore
12,7,RandomForest_MV,mv_lag7,125.0,112.65,Baltimore
12,1,XGBoost_MV,mv_lag7,97.0,81.64031219482422,Baltimore
12,2,XGBoost_MV,mv_lag7,61.0,57.61853790283203,Baltimore
12,3,XGBoost_MV,mv_lag7,65.0,62.90082931518555,Baltimore
12,4,XGBoost_MV,mv_lag7,71.0,70.70677185058594,Baltimore
12,5,XGBoost_MV,mv_lag7,65.0,73.73660278320312,Baltimore
12,6,XGBoost_MV,mv_lag7,89.0,78.60082244873047,Baltimore
12,7,XGBoost_MV,mv_lag7,125.0,107.17122650146484,Baltimore
12,1,LinearReg_MV,mv_lag7,97.0,106.16593448909326,Baltimore
12,2,LinearReg_MV,mv_lag7,61.0,41.032668237718,Baltimore
12,3,LinearReg_MV,mv_lag7,65.0,60.133480714063836,Baltimore
12,4,LinearReg_MV,mv_lag7,71.0,69.69481893014782,Baltimore
12,5,LinearReg_MV,mv_lag7,65.0,95.05038993002668,Baltimore
12,6,LinearReg_MV,mv_lag7,89.0,102.31818744954515,Baltimore
12,7,LinearReg_MV,mv_lag7,125.0,101.6390793332429,Baltimore
12,1,RandomForest_MV,mv_lag14,97.0,96.41,Baltimore
12,2,RandomForest_MV,mv_lag14,61.0,61.02,Baltimore
12,3,RandomForest_MV,mv_lag14,65.0,66.37,Baltimore
12,4,RandomForest_MV,mv_lag14,71.0,71.08,Baltimore
12,5,RandomForest_MV,mv_lag14,65.0,64.32,Baltimore
12,6,RandomForest_MV,mv_lag14,89.0,81.1,Baltimore
12,7,RandomForest_MV,mv_lag14,125.0,117.77,Baltimore
12,1,XGBoost_MV,mv_lag14,97.0,95.6260757446289,Baltimore
12,2,XGBoost_MV,mv_lag14,61.0,49.18536376953125,Baltimore
12,3,XGBoost_MV,mv_lag14,65.0,59.22215270996094,Baltimore
12,4,XGBoost_MV,mv_lag14,71.0,69.60957336425781,Baltimore
12,5,XGBoost_MV,mv_lag14,65.0,68.45793914794922,Baltimore
12,6,XGBoost_MV,mv_lag14,89.0,58.62392044067383,Baltimore
12,7,XGBoost_MV,mv_lag14,125.0,108.21768188476562,Baltimore
12,1,LinearReg_MV,mv_lag14,97.0,122.06267108072127,Baltimore
12,2,LinearReg_MV,mv_lag14,61.0,46.73124136748213,Baltimore
12,3,LinearReg_MV,mv_lag14,65.0,56.95508589581934,Baltimore
12,4,LinearReg_MV,mv_lag14,71.0,85.413279499899,Baltimore
12,5,LinearReg_MV,mv_lag14,65.0,83.02934211490168,Baltimore
12,6,LinearReg_MV,mv_lag14,89.0,82.92008731866315,Baltimore
12,7,LinearReg_MV,mv_lag14,125.0,97.78034749861257,Baltimore
1,1,ARIMAX,-,91.0,97.0,Lancaster
1,2,ARIMAX,-,76.0,99.0,Lancaster
1,3,ARIMAX,-,95.0,128.0,Lancaster
1,4,ARIMAX,-,154.0,691.0,Lancaster
1,5,ARIMAX,-,115.0,563.0,Lancaster
1,6,ARIMAX,-,73.0,530.0,Lancaster
1,7,ARIMAX,-,88.0,69.0,Lancaster
1,1,VAR,-,91.0,-40.249401691492835,Lancaster
1,2,VAR,-,76.0,-125.4642064202736,Lancaster
1,3,VAR,-,95.0,129.62261305911224,Lancaster
1,4,VAR,-,154.0,174.77347634243588,Lancaster
1,5,VAR,-,115.0,271.365524511769,Lancaster
1,6,VAR,-,73.0,148.54433058672407,Lancaster
1,7,VAR,-,88.0,116.71483528948792,Lancaster
1,1,RandomForest_MV,mv_lag7,91.0,81.52,Lancaster
1,2,RandomForest_MV,mv_lag7,76.0,95.64,Lancaster
1,3,RandomForest_MV,mv_lag7,95.0,125.97,Lancaster
1,4,RandomForest_MV,mv_lag7,154.0,184.94,Lancaster
1,5,RandomForest_MV,mv_lag7,115.0,138.17,Lancaster
1,6,RandomForest_MV,mv_lag7,73.0,80.47,Lancaster
1,7,RandomForest_MV,mv_lag7,88.0,77.61,Lancaster
1,1,XGBoost_MV,mv_lag7,91.0,52.25392532348633,Lancaster
1,2,XGBoost_MV,mv_lag7,76.0,85.66975402832031,Lancaster
1,3,XGBoost_MV,mv_lag7,95.0,78.92496490478516,Lancaster
1,4,XGBoost_MV,mv_lag7,154.0,141.51425170898438,Lancaster
1,5,XGBoost_MV,mv_lag7,115.0,90.22410583496094,Lancaster
1,6,XGBoost_MV,mv_lag7,73.0,102.93293762207031,Lancaster
1,7,XGBoost_MV,mv_lag7,88.0,80.87808990478516,Lancaster
1,1,LinearReg_MV,mv_lag7,91.0,90.65441429656127,Lancaster
1,2,LinearReg_MV,mv_lag7,76.0,74.83182755875328,Lancaster
1,3,LinearReg_MV,mv_lag7,95.0,120.75415722609259,Lancaster
1,4,LinearReg_MV,mv_lag7,154.0,172.95163502944743,Lancaster
1,5,LinearReg_MV,mv_lag7,115.0,169.220485093187,Lancaster
1,6,LinearReg_MV,mv_lag7,73.0,136.72656474196884,Lancaster
1,7,LinearReg_MV,mv_lag7,88.0,83.86370076012858,Lancaster
1,1,RandomForest_MV,mv_lag14,91.0,88.1,Lancaster
1,2,RandomForest_MV,mv_lag14,76.0,98.8,Lancaster
1,3,RandomForest_MV,mv_lag14,95.0,128.68,Lancaster
1,4,RandomForest_MV,mv_lag14,154.0,194.04,Lancaster
1,5,RandomForest_MV,mv_lag14,115.0,132.25,Lancaster
1,6,RandomForest_MV,mv_lag14,73.0,86.09,Lancaster
1,7,RandomForest_MV,mv_lag14,88.0,78.55,Lancaster
1,1,XGBoost_MV,mv_lag14,91.0,83.8294677734375,Lancaster
1,2,XGBoost_MV,mv_lag14,76.0,64.06759643554688,Lancaster
1,3,XGBoost_MV,mv_lag14,95.0,86.4041748046875,Lancaster
1,4,XGBoost_MV,mv_lag14,154.0,190.6845703125,Lancaster
1,5,XGBoost_MV,mv_lag14,115.0,107.97447967529297,Lancaster
1,6,XGBoost_MV,mv_lag14,73.0,81.54345703125,Lancaster
1,7,XGBoost_MV,mv_lag14,88.0,74.23289489746094,Lancaster
1,1,LinearReg_MV,mv_lag14,91.0,85.13771452852353,Lancaster
1,2,LinearReg_MV,mv_lag14,76.0,69.18031869614197,Lancaster
1,3,LinearReg_MV,mv_lag14,95.0,108.19296093351893,Lancaster
1,4,LinearReg_MV,mv_lag14,154.0,163.15032843588847,Lancaster
1,5,LinearReg_MV,mv_lag14,115.0,163.10081419068152,Lancaster
1,6,LinearReg_MV,mv_lag14,73.0,126.54938532312754,Lancaster
1,7,LinearReg_MV,mv_lag14,88.0,78.31572143019397,Lancaster
2,1,ARIMAX,-,76.0,99.0,Lancaster
2,2,ARIMAX,-,95.0,128.0,Lancaster
2,3,ARIMAX,-,154.0,691.0,Lancaster
2,4,ARIMAX,-,115.0,563.0,Lancaster
2,5,ARIMAX,-,73.0,530.0,Lancaster
2,6,ARIMAX,-,88.0,69.0,Lancaster
2,7,ARIMAX,-,85.0,91.0,Lancaster
2,1,VAR,-,76.0,-39.761734338656254,Lancaster
2,2,VAR,-,95.0,182.81566127043655,Lancaster
2,3,VAR,-,154.0,140.89189367062397,Lancaster
2,4,VAR,-,115.0,240.74918355348848,Lancaster
2,5,VAR,-,73.0,117.20395889695686,Lancaster
2,6,VAR,-,88.0,130.1530744882796,Lancaster
2,7,VAR,-,85.0,57.2395498636065,Lancaster
2,1,RandomForest_MV,mv_lag7,76.0,92.33,Lancaster
2,2,RandomForest_MV,mv_lag7,95.0,125.04,Lancaster
2,3,RandomForest_MV,mv_lag7,154.0,186.09,Lancaster
2,4,RandomForest_MV,mv_lag7,115.0,147.35,Lancaster
2,5,RandomForest_MV,mv_lag7,73.0,81.75,Lancaster
2,6,RandomForest_MV,mv_lag7,88.0,80.29,Lancaster
2,7,RandomForest_MV,mv_lag7,85.0,100.0,Lancaster
2,1,XGBoost_MV,mv_lag7,76.0,80.77608489990234,Lancaster
2,2,XGBoost_MV,mv_lag7,95.0,96.16682434082031,Lancaster
2,3,XGBoost_MV,mv_lag7,154.0,191.93258666992188,Lancaster
2,4,XGBoost_MV,mv_lag7,115.0,120.69042205810547,Lancaster
2,5,XGBoost_MV,mv_lag7,73.0,62.6013298034668,Lancaster
2,6,XGBoost_MV,mv_lag7,88.0,74.7236328125,Lancaster
2,7,XGBoost_MV,mv_lag7,85.0,88.15267944335938,Lancaster
2,1,LinearReg_MV,mv_lag7,76.0,74.9325741096489,Lancaster
2,2,LinearReg_MV,mv_lag7,95.0,121.59776344176477,Lancaster
2,3,LinearReg_MV,mv_lag7,154.0,173.19538435872602,Lancaster
2,4,LinearReg_MV,mv_lag7,115.0,166.43493241497586,Lancaster
2,5,LinearReg_MV,mv_lag7,73.0,136.8278907666344,Lancaster
2,6,LinearReg_MV,mv_lag7,88.0,78.703237159758,Lancaster
2,7,LinearReg_MV,mv_lag7,85.0,129.188100146463,Lancaster
2,1,RandomForest_MV,mv_lag14,76.0,95.09,Lancaster
2,2,RandomForest_MV,mv_lag14,95.0,124.24,Lancaster
2,3,RandomForest_MV,mv_lag14,154.0,186.86,Lancaster
2,4,RandomForest_MV,mv_lag14,115.0,141.41,Lancaster
2,5,RandomForest_MV,mv_lag14,73.0,78.71,Lancaster
2,6,RandomForest_MV,mv_lag14,88.0,81.73,Lancaster
2,7,RandomForest_MV,mv_lag14,85.0,101.05,Lancaster
2,1,XGBoost_MV,mv_lag14,76.0,80.18029022216797,Lancaster
2,2,XGBoost_MV,mv_lag14,95.0,114.5079345703125,Lancaster
2,3,XGBoost_MV,mv_lag14,154.0,185.03074645996094,Lancaster
2,4,XGBoost_MV,mv_lag14,115.0,143.9895477294922,Lancaster
2,5,XGBoost_MV,mv_lag14,73.0,74.89470672607422,Lancaster
2,6,XGBoost_MV,mv_lag14,88.0,61.35214614868164,Lancaster
2,7,XGBoost_MV,mv_lag14,85.0,91.537109375,Lancaster
2,1,LinearReg_MV,mv_lag14,76.0,66.7206181778617,Lancaster
2,2,LinearReg_MV,mv_lag14,95.0,110.84927931440602,Lancaster
2,3,LinearReg_MV,mv_lag14,154.0,163.97921769279245,Lancaster
2,4,LinearReg_MV,mv_lag14,115.0,162.21884533964175,Lancaster
2,5,LinearReg_MV,mv_lag14,73.0,126.02701604297579,Lancaster
2,6,LinearReg_MV,mv_lag14,88.0,78.28352999965261,Lancaster
2,7,LinearReg_MV,mv_lag14,85.0,128.51762989855234,Lancaster
3,1,ARIMAX,-,95.0,128.0,Lancaster
3,2,ARIMAX,-,154.0,691.0,Lancaster
3,3,ARIMAX,-,115.0,563.0,Lancaster
3,4,ARIMAX,-,73.0,530.0,Lancaster
3,5,ARIMAX,-,88.0,69.0,Lancaster
3,6,ARIMAX,-,85.0,91.0,Lancaster
3,7,ARIMAX,-,83.0,76.0,Lancaster
3,1,VAR,-,95.0,254.48457359045562,Lancaster
3,2,VAR,-,154.0,190.332340805109,Lancaster
3,3,VAR,-,115.0,216.78415898780838,Lancaster
3,4,VAR,-,73.0,96.05955167892205,Lancaster
3,5,VAR,-,88.0,107.00644626514625,Lancaster
3,6,VAR,-,85.0,63.911667948348736,Lancaster
3,7,VAR,-,83.0,103.12729930076875,Lancaster
3,1,RandomForest_MV,mv_lag7,95.0,102.83,Lancaster
3,2,RandomForest_MV,mv_lag7,154.0,174.41,Lancaster
3,3,RandomForest_MV,mv_lag7,115.0,149.63,Lancaster
3,4,RandomForest_MV,mv_lag7,73.0,80.86,Lancaster
3,5,RandomForest_MV,mv_lag7,88.0,80.29,Lancaster
3,6,RandomForest_MV,mv_lag7,85.0,88.68,Lancaster
3,7,RandomForest_MV,mv_lag7,83.0,82.25,Lancaster
3,1,XGBoost_MV,mv_lag7,95.0,109.72550201416016,Lancaster
3,2,XGBoost_MV,mv_lag7,154.0,158.99879455566406,Lancaster
3,3,XGBoost_MV,mv_lag7,115.0,141.9549560546875,Lancaster
3,4,XGBoost_MV,mv_lag7,73.0,48.16705322265625,Lancaster
3,5,XGBoost_MV,mv_lag7,88.0,72.4273681640625,Lancaster
3,6,XGBoost_MV,mv_lag7,85.0,76.06143188476562,Lancaster
